true species,guessed species,correct?
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Betula lenta,0
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Quercus laurifolia,0
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Quercus stellata,0
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Quercus stellata,0
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Quercus stellata,0
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Acer saccharum,Acer saccharum,1
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus laurifolia,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus stellata,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Castanea dentata,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Acer saccharum,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Betula lenta,0
Quercus imbricaria,Quercus laurifolia,0
